relationship_id,scope_coded,region,ethnography_group,entity_a,entity_b,entity_a_canonical,entity_b_canonical,entity_a_type,entity_b_type,relation_type_coded,symmetry_coded,relation_labels,local_terms,supporting_quote_raw,confidence_mean,confidence_max,n_assertions,n_source_docs,source_docs,assertion_ids,joking_source
1347,within_group,SouthernAfrica,san,n//odima,n//odisa,n//odima,n//odisa,kin_role,kin_role,joking_relationship,symmetric,joking relationship,n//odima-n//odisa,"What did emerge was that all first marriages (as distinct from subsequent marriages of widowed or divorced persons) had been between boys and girls in a n//odima-n//odisa relationship, which is the terminological equivalent of cross-cousinship and, hence, placed the two in a joking relationship.",0.9,0.9,1,1,/san_silberbauer_149_sv,1347,ehraf_v2
1348,within_group,SouthernAfrica,san,a boy,"babama (MB, FZH)",a boy,"babama (MB, FZH)",kin_role,kin_role,joking_relationship,symmetric,joking kin,,"According to my informants, a boy would treat his babama (MB, FZH) and his ma:sa (fz, mbw) as avoidance kin as soon as he began to court their daughter, anticipating their conversion from joking kin to avoidance affines by the fact of his marrying their daughter.",0.9,0.9,1,1,/san_silberbauer_151_1981_sv,1348,ehraf_v2
1349,within_group,SouthernAfrica,san,a boy,"ma:sa (fz, mbw)",a boy,"ma:sa (fz, mbw)",kin_role,kin_role,joking_relationship,symmetric,joking kin,,"According to my informants, a boy would treat his babama (MB, FZH) and his ma:sa (fz, mbw) as avoidance kin as soon as he began to court their daughter, anticipating their conversion from joking kin to avoidance affines by the fact of his marrying their daughter.",0.9,0.9,1,1,/san_silberbauer_151_1981_sv,1349,ehraf_v2
1350,within_group,SouthernAfrica,san,the offending husband or wife,his or her joking partners,the offending husband or wife,his or her joking partners,person,group,joking_relationship,unclear,joking partners,,"An adulterous spouse is quietly told by friends to mend his or her ways, or if it can be done without precipitating marital disaster, the offending husband or wife is publicly teased by his or her joking partners.",0.8,0.8,1,1,/san_silberbauer_156_1981_sv,1350,ehraf_v2
1351,within_group,SouthernAfrica,san,husband,his wife's kin group,husband,his wife's kin group,kin_role,kin_role,joking_relationship,symmetric,joking/respect status,,"The husband comes under the tutelage of his wife's father in a dependent role, which approximates that of a child in the family. The joking/respect status of the husband within his wife's kin group is the same as hers and vice versa.",0.9,0.9,1,1,/san_silberbauer_161_1981_sv,1351,ehraf_v2
1352,within_group,SouthernAfrica,san,elder brother,younger brother,elder brother,younger brother,kin_role,kin_role,joking_relationship,symmetric,,,"Consistent with this vicarious authority, the relationship between same-sex siblings before the younger attains independent status is a mixture of joking and respect.",0.9,0.9,1,1,/san_silberbauer_165_sv,1352,ehraf_v2
1353,within_group,SouthernAfrica,san,elder sister,younger sister,elder sister,younger sister,kin_role,kin_role,joking_relationship,symmetric,,,"Consistent with this vicarious authority, the relationship between same-sex siblings before the younger attains independent status is a mixture of joking and respect.",0.9,0.9,1,1,/san_silberbauer_165_sv,1353,ehraf_v2
1354,within_group,SouthernAfrica,san,junior sister,young spouses,junior sister,young spouses,kin_role,group,joking_relationship,symmetric,,,"A junior sister, by contrast, is a joking partner of both the young spouses and spends a good deal of time with them, reinforcing the bond of same-sex siblinghood.",0.95,0.95,1,1,/san_silberbauer_165_sv,1354,ehraf_v2
1355,within_group,SouthernAfrica,san,≠ xwa:,N/udukhwe,≠ xwa:,N/udukhwe,person,person,joking_relationship,symmetric,joking relationship,,“There are men so mean as to deny meat to a gjiba:xuma [younger brother] who has helped all day with work.” ... (≠ xwa: and N/udukhwe were classificatory brothers).,0.9,0.9,1,1,/san_silberbauer_172_1981_sv,1355,ehraf_v2
1356,within_group,SouthernAfrica,san,joking partners,migrants,joking partners,migrants,group,group,joking_relationship,non_symmetric,joking partners,,"His joking partners sniped away at him without result, but matters came to a head over some arrows he had borrowed without returning and his refusal to make any gifts of meat to the owner, contrary to custom.",0.9,0.9,1,1,/san_silberbauer_173_1981_sv,1356,ehraf_v2
1357,within_group,SouthernAfrica,san,N/udukhwe,classificatory elder brother,N/udukhwe,classificatory elder brother,person,kin_role,joking_relationship,non_symmetric,,,N/udukhwe had shown restraint toward his classificatory elder brother by addressing his complaint to a third party and avoiding direct confrontation.,0.6,0.6,1,1,/san_silberbauer_173_1981_sv,1357,ehraf_v2
1358,within_group,SouthernAfrica,san,visiting band,home band,visiting band,home band,group,group,joking_relationship,mixed,,,"Having numerical superiority and also a generally “pushing” manner, they dominated the home band after a few weeks. The remarks of joking partners across band boundaries became more and more pointed, cooperative ventures virtually ceased, and games, dances, and discussion increasingly became one-band occasions.",0.9,0.9,1,1,/san_silberbauer_180_1981_sv,1358,ehraf_v2
1359,within_group,SouthernAfrica,san,joking relative,avoidance relatives,joking relative,avoidance relatives,kin_role,kin_role,joking_relationship,unclear,licensed liberties / borrowing without formality,,"Avoidance relatives may borrow “general use” artifacts after asking permission, but a joking relative may borrow without the formality of a request.",0.9,0.9,1,1,/san_silberbauer_236_1981_sv,1359,ehraf_v2
1360,within_group,SouthernAfrica,san,joking relatives,joking relatives,joking relatives,joking relatives,kin_role,kin_role,joking_relationship,symmetric,joking relatives,,"Joking relatives are obliged to grant each others' requests for goods and services and to give these priority over normal (i.e., other) exchange obligations.",0.9,0.9,1,1,/san_silberbauer_238_1981_sv,1360,ehraf_v2
1361,within_group,SouthernAfrica,san,initiation mates,joking partners,initiation mates,joking partners,age_set,group,joking_relationship,symmetric,"circle of initiation mates, joking partners",,"This, then, is comparable with the generalized-balanced reciprocity that occurs in the circle of initiation mates, joking partners, and others.",0.8,0.8,1,1,/san_silberbauer_254_1981_sv,1361,ehraf_v2
1362,within_group,SouthernAfrica,san,joking relatives,joking partners,joking relatives,joking partners,kin_role,kin_role,joking_relationship,symmetric,joking partners / joking relatives,,"In this context joking relatives function as feedback loops that provide an individual with information about others' reactions to his behavior, reducing randomness both in his behavior and his anticipation of its social consequences. The exchanges of joking partners include opportunity for making amends and for extending forgiveness, which, because it is a public performance, gives emotional comfort not only to the partners but to the whole band as well.",0.6,0.6,1,1,/san_silberbauer_296_1981_sv,1362,ehraf_v2
1363,within_group,SouthernAfrica,san,one woman,the husband of another,one woman,the husband of another,kin_role,kin_role,joking_relationship,non_symmetric,,,"Although I must be circumspect in my communicative behavior toward another man's wife, I am allowed considerable freedom when talking to her husband.",0.6,0.6,1,1,/san_silberbauer_302_1981_sv,1363,ehraf_v2
1364,within_group,SouthernAfrica,san,kin,kin (permitted playmates),kin,kin (permitted playmates),kin_role,kin_role,joking_relationship,unclear,joking (ho:khwudi),ho:khwudi,"Relationships between kin are categorized as either joking (ho:khwudi) or avoidance (gjiukxekxu), and an individual distinguishes between those of his kin whom he should !ao (fear, respect) and those with whom he may “play.”",0.8,0.8,1,1,/san_silberbauer_310_1972_sv,1364,ehraf_v2
1365,within_group,SouthernAfrica,san,ego,cross-cousins,ego,cross-cousins,person,kin_role,joking_relationship,symmetric,joking category,,"There are some situations in which it does not operate, for example, both cross-cousins and their parents are in the joking category, but this is changed if ego marries his cross-cousin, in which case the latter's parents are transferred to the avoidance category.",0.95,0.95,1,1,/san_silberbauer_311_1972_sv,1365,ehraf_v2
1366,within_group,SouthernAfrica,san,cross-cousins,their parents,cross-cousins,their parents,kin_role,kin_role,joking_relationship,symmetric,joking category,,"There are some situations in which it does not operate, for example, both cross-cousins and their parents are in the joking category, but this is changed if ego marries his cross-cousin, in which case the latter's parents are transferred to the avoidance category.",0.9,0.9,1,1,/san_silberbauer_311_1972_sv,1366,ehraf_v2
1367,within_group,SouthernAfrica,san,ba:bama,ego,ba:bama,ego,kin_role,kin_role,joking_relationship,symmetric,joking category,ba:bama,"The following kin are in the joking category: 
ba:bama (patri- or matrilateral grandfather, spouse's grandfathers, FSiH, MBr)",0.9,0.9,1,1,/san_silberbauer_312_1972_sv,1367,ehraf_v2
1368,within_group,SouthernAfrica,san,ma:masa or ma:sa,ego,ma:masa or ma:sa,ego,kin_role,kin_role,joking_relationship,symmetric,joking category,ma:masa or ma:sa,"The following kin are in the joking category: 
ma:masa or ma:sa (female counterpart of ba:bama, including FSi, MBrW)",0.9,0.9,1,1,/san_silberbauer_312_1972_sv,1368,ehraf_v2
1369,within_group,SouthernAfrica,san,n//odima or n//odisa,ego,n//odima or n//odisa,ego,kin_role,kin_role,joking_relationship,symmetric,joking category,n//odima or n//odisa,"The following kin are in the joking category: 
n//odima or n//odisa (grandchildren, the generation after g/wâ)",0.9,0.9,1,1,/san_silberbauer_312_1972_sv,1369,ehraf_v2
1370,within_group,SouthernAfrica,san,g/wauma,ego,g/wauma,ego,kin_role,kin_role,joking_relationship,symmetric,joking category,g/wauma,"The following kin are in the joking category: 
g/wauma (WsiH)",0.9,0.9,1,1,/san_silberbauer_312_1972_sv,1370,ehraf_v2
1371,within_group,SouthernAfrica,san,g/wausa,ego,g/wausa,ego,kin_role,kin_role,joking_relationship,symmetric,joking category,g/wausa,"The following kin are in the joking category: 
g/wausa (WSi, BrW)",0.9,0.9,1,1,/san_silberbauer_312_1972_sv,1371,ehraf_v2
1372,within_group,SouthernAfrica,san,siblings (same sex),siblings (same sex),siblings (same sex),siblings (same sex),kin_role,kin_role,joking_relationship,symmetric,joking partners,,"Siblings, whether own or classificatory, are avoidance kin if of opposite sex and joking partners if of same sex.",0.95,0.95,1,1,/san_silberbauer_312_1972_sv,1372,ehraf_v2
1373,within_group,SouthernAfrica,san,band members,his joking partners,band members,his joking partners,group,group,joking_relationship,non_symmetric,joking partners,,"If the expression of a band's decision against him does not mend an offender's ways and he is impenitent in the face of the barbed comments of his joking partners, he will eventually be eased out of the band by means of a public conspiracy to keep him on the wrong foot.",0.8,0.8,1,1,/san_silberbauer_318_1972_sv,1373,ehraf_v2
1374,within_group,SouthernAfrica,san,ho:khwudi,kin,ho:khwudi,kin,kin_role,kin_role,joking_relationship,unclear,joking relation,ho:khwudi,ho:khwudi:joking relation between kin,0.6,0.6,1,1,/san_silberbauer_326_1972_sv,1374,ehraf_v2
1375,within_group,SouthernAfrica,san,a young man,a girl,a young man,a girl,kin_role,kin_role,joking_relationship,symmetric,joking partners,,A young man and a girl who are joking partners and of the appropriate ages are considered potential marriage partners.,0.9,0.9,1,1,/san_silberbauer_65_sv,1375,ehraf_v2
1376,within_group,SouthernAfrica,san,A's parents,B,A's parents,B,kin_role,kin_role,avoidance,symmetric,avoidance category,,"if A is B's joking partner, than A's children and parents (i.e. his two proximate generations) will be in the avoidance category vis-a-vis B, while the grandparents and grandchildren will be in the joking category.",0.95,0.95,1,1,/san_silberbauer_65_sv,1376,ehraf_v2
1377,within_group,SouthernAfrica,san,A's children,B,A's children,B,kin_role,kin_role,avoidance,symmetric,avoidance category,,"if A is B's joking partner, than A's children and parents (i.e. his two proximate generations) will be in the avoidance category vis-a-vis B, while the grandparents and grandchildren will be in the joking category.",0.95,0.95,1,1,/san_silberbauer_65_sv,1377,ehraf_v2
1378,within_group,SouthernAfrica,san,A's grandparents,B,A's grandparents,B,kin_role,kin_role,joking_relationship,symmetric,joking category,,"if A is B's joking partner, than A's children and parents (i.e. his two proximate generations) will be in the avoidance category vis-a-vis B, while the grandparents and grandchildren will be in the joking category.",0.95,0.95,1,1,/san_silberbauer_65_sv,1378,ehraf_v2
1379,within_group,SouthernAfrica,san,A's grandchildren,B,A's grandchildren,B,kin_role,kin_role,joking_relationship,symmetric,joking category,,"if A is B's joking partner, than A's children and parents (i.e. his two proximate generations) will be in the avoidance category vis-a-vis B, while the grandparents and grandchildren will be in the joking category.",0.95,0.95,1,1,/san_silberbauer_65_sv,1379,ehraf_v2
1380,within_group,SouthernAfrica,san,all kin,joking or avoidance categories,all kin,joking or avoidance categories,group,group,joking_relationship,symmetric,joking vs avoidance classification,,"All kin are in either the joking or the avoidance categories and the behaviour is reciprocal, i.e. if I am in a cousin's joking category, he is also in mine.",0.85,0.85,1,1,/san_silberbauer_65_sv,1380,ehraf_v2
1381,within_group,SouthernAfrica,san,joking partners,opposite sexes (potential marriageable),joking partners,opposite sexes (potential marriageable),kin_role,kin_role,joking_relationship,symmetric,joking partners,,"It has been mentioned that joking partners of opposite sexes, if of appropriate ages, are considered to be potentially marriageable. The intimate relationships permitted between them give them a good opportunity68 to get to know each other, and for others to judge their suitability to each other, before marrying.",0.6,0.6,1,1,/san_silberbauer_67_sv,1381,ehraf_v2
1382,within_group,SouthernAfrica,san,Grandparents,Grandchildren,Grandparents,Grandchildren,kin_role,kin_role,joking_relationship,symmetric,joking partners,,"It is a feature of many cultures that a specially friendly or affectionate relationship exists between alternate generations. Among the G/wi, where Regulation Of Marriage these are joking partners, this serves the useful purpose of allowing the grandparents to act as a counterweight to the perhaps somewhat austere authority of the parents and also to explain the parents' point of view to the children on a more friendly basis.",0.9,0.9,1,1,/san_silberbauer_68_sv,1382,ehraf_v2
1383,within_group,SouthernAfrica,san,siblings-in-law of the opposite sex,siblings-in-law of the opposite sex,siblings-in-law of the opposite sex,siblings-in-law of the opposite sex,kin_role,kin_role,joking_relationship,symmetric,joking relationship,giba-ku,"The typical pattern of giba-ku is frequently observed between the residents of the same sex in very affinitive relationships with each other. In the context of visiting, the most interesting is the giba-ku interaction between siblings-in-law of the opposite sex.",0.9,0.9,1,1,/san_sugawara_187_1988_sv,1383,ehraf_v2
1384,within_group,SouthernAfrica,san,adolescent or pubescent boys (residents),adolescent or pubescent boys (visitors),adolescent or pubescent boys (residents),adolescent or pubescent boys (visitors),age_set,age_set,joking_relationship,symmetric,play fighting / joking relation,//gaikari-ku,"The third type of bodily contact occurs in a distinctive pattern of interaction called //gaikari-ku. Typically, //gaikari-ku means the play fighting between adolescent or pubescent boys which is performed in a way similar to a boxing match, but the verbal exchange of jokes or quasi abuse is also referred to by the same term.",0.9,0.9,1,1,/san_sugawara_187_1988_sv,1384,ehraf_v2
1385,within_group,SouthernAfrica,san,adolescent boy,adult man,adolescent boy,adult man,age_set,age_set,joking_relationship,symmetric,banter,,"Then an adolescent boy (Tabu:ka) who was lying near the open-air fire called jokingly to Hxara:, “≠Kai, Hxara:be”. Immediately, Hxara: approached and shook Tabu:ka roughly and even attempting to step on his head. Tabu:ka rolled about on the sand. crying “Stop it! Hxara:!” ... In spite of the violent way in which Hxara: treated Tabu:ka, both of them remained smiling.",0.85,0.85,1,1,/san_sugawara_200_1988_sv,1385,ehraf_v2
1386,within_group,SouthernAfrica,san,newcomer woman,attendant visitor,newcomer woman,attendant visitor,group,group,joking_relationship,symmetric,mock blows / banter,,"After she sat down at a distance of 1 m from one of the resident women, she exchanged greeting with 3 older residents, one after another. And then, she called to !kaoba, “≠Kai”. Immediately, !kaoba stood up and approached kju:, sitting in face-to-face proximity to her. These two women exchanged mock blows with each other, laughing cheerfully.",0.8,0.8,1,1,/san_sugawara_200_1988_sv,1386,ehraf_v2
1387,within_group,SouthernAfrica,san,ego,adjacent generation,ego,adjacent generation,kin_role,kin_role,avoidance,symmetric,,,"1) Avoidance relationship is applied to the adjacent generation, except for mother's brother, father's sister, and their spouses.",0.95,0.95,1,1,/san_sugawara_25_1984_sv,1387,ehraf_v2
1388,within_group,SouthernAfrica,san,ego,mother's brother,ego,mother's brother,kin_role,kin_role,joking_relationship,symmetric,,,"1) Avoidance relationship is applied to the adjacent generation, except for mother's brother, father's sister, and their spouses.",0.85,0.85,1,1,/san_sugawara_25_1984_sv,1388,ehraf_v2
1389,within_group,SouthernAfrica,san,ego,father's sister,ego,father's sister,kin_role,kin_role,joking_relationship,symmetric,,,"1) Avoidance relationship is applied to the adjacent generation, except for mother's brother, father's sister, and their spouses.",0.85,0.85,1,1,/san_sugawara_25_1984_sv,1389,ehraf_v2
1390,within_group,SouthernAfrica,san,ego,their spouses,ego,their spouses,kin_role,kin_role,joking_relationship,symmetric,,,"1) Avoidance relationship is applied to the adjacent generation, except for mother's brother, father's sister, and their spouses.",0.8,0.8,1,1,/san_sugawara_25_1984_sv,1390,ehraf_v2
1391,within_group,SouthernAfrica,san,ego,same generation,ego,same generation,kin_role,kin_role,joking_relationship,symmetric,,,"2) Joking relationship is applied to the same generation, except siblings of the opposite sex, parallel cousin of the opposite sex, and their spouses.",0.95,0.95,1,1,/san_sugawara_25_1984_sv,1391,ehraf_v2
1392,within_group,SouthernAfrica,san,ego,siblings of the opposite sex,ego,siblings of the opposite sex,kin_role,kin_role,avoidance,symmetric,,,"2) Joking relationship is applied to the same generation, except siblings of the opposite sex, parallel cousin of the opposite sex, and their spouses.",0.9,0.9,1,1,/san_sugawara_25_1984_sv,1392,ehraf_v2
1393,within_group,SouthernAfrica,san,ego,parallel cousin of the opposite sex,ego,parallel cousin of the opposite sex,kin_role,kin_role,avoidance,symmetric,,,"2) Joking relationship is applied to the same generation, except siblings of the opposite sex, parallel cousin of the opposite sex, and their spouses.",0.9,0.9,1,1,/san_sugawara_25_1984_sv,1393,ehraf_v2
1394,within_group,SouthernAfrica,san,ego,their spouses,ego,their spouses,kin_role,kin_role,avoidance,symmetric,,,"2) Joking relationship is applied to the same generation, except siblings of the opposite sex, parallel cousin of the opposite sex, and their spouses.",0.8,0.8,1,1,/san_sugawara_25_1984_sv,1394,ehraf_v2
1395,within_group,SouthernAfrica,san,ego,alternate generations,ego,alternate generations,kin_role,kin_role,joking_relationship,symmetric,,,3) Joking relationship is applied to the persons belonging to the alternate generations.,0.95,0.95,1,1,/san_sugawara_25_1984_sv,1395,ehraf_v2
1396,within_group,SouthernAfrica,san,uncle/aunt in 'cross' position,nephew/niece,uncle/aunt in 'cross' position,nephew/niece,kin_role,kin_role,joking_relationship,symmetric,joking relationship,,"This high frequency of dyads in proximity might be due to the fact that all of these relations between uncle/aunt and nephew/niece are ‘cross’ relations (i.e., relations between ego and ego's mother's brother or ego's father's sister). In other words, the principle that the joking relationship is to be applied to the uncle or aunt in ‘cross’ position, though they are belonging to the adjacent generation to ego's, may be reflected in the above result.",0.9,0.9,1,1,/san_sugawara_26_1984_sv,1396,ehraf_v2
1397,within_group,SouthernAfrica,san,parent-in-law,child-in-law,parent-in-law,child-in-law,kin_role,kin_role,avoidance,symmetric,,,"Although the parent-in-law and child-in-law are very often in proximity with each other, physical contact is strongly avoided between them.",0.9,0.9,1,1,/san_sugawara_29_1984_sv,1397,ehraf_v2
1398,within_group,SouthernAfrica,san,siblings of the opposite sex,each other,siblings of the opposite sex,each other,kin_role,kin_role,avoidance,symmetric,,,"In summary in comparing close consanguineous or affinal relations, it is evident that contact is far less frequent between the siblings of the opposite sex than between those of the same sex.",0.85,0.85,1,1,/san_sugawara_29_1984_sv,1398,ehraf_v2
1399,within_group,SouthernAfrica,san,"siblings-in-law (i.e., ego and ego's sibling's spouses or spouse's sibling)",each other,"siblings-in-law (i.e., ego and ego's sibling's spouses or spouse's sibling)",each other,kin_role,kin_role,avoidance,symmetric,,,"This is also true for the relations between siblings-in-law (i.e., ego and ego's sibling's spouses or spouse's sibling).",0.8,0.8,1,1,/san_sugawara_29_1984_sv,1399,ehraf_v2
1400,within_group,SouthernAfrica,san,persons of an adjacent upper generation,persons of alternate generations,persons of an adjacent upper generation,persons of alternate generations,kin_role,kin_role,unclear,mixed,joking-avoidance relationship,,"Generally, it has been accepted that the joking-avoidance relationship is closely related to both sex and generation. Namely, ‘reserved’ or ‘respectful’ behavior is required toward the persons of an adjacent upper generation, while relaxed behavior is tolerated toward those of alternate generations.",0.75,0.75,1,1,/san_sugawara_29_1984_sv,1400,ehraf_v2
1401,within_group,SouthernAfrica,san,males and females belonging to genealogically the same generation,each other,males and females belonging to genealogically the same generation,each other,kin_role,kin_role,avoidance,symmetric,,,"Only for male-female dyads, are significant chi-square values obtained from the distributions of number of dyads in contact among both of the genealogical and biological generation categories. Namely, contact is apt to be avoided between males and females belonging to genealogically the same generation (X2=4.8153, p&0.05, df=1).",0.9,0.9,1,1,/san_sugawara_29_1984_sv,1401,ehraf_v2
1402,within_group,SouthernAfrica,san,males and females belonging to biologically alternate generations,each other,males and females belonging to biologically alternate generations,each other,kin_role,kin_role,joking_relationship,symmetric,,,"At the same time, contact tends to frequently occur between males and females belonging to biologically alternate generations (X2=7.3516, p&0.01, df=1).",0.85,0.85,1,1,/san_sugawara_29_1984_sv,1402,ehraf_v2
1403,within_group,SouthernAfrica,san,CH-6,KR-12,CH-6,KR-12,person,person,joking_relationship,mixed,joking relation,,Especially the relations between CH-6 and these 2 adolescent males very properly fall under the concept of the ‘joking relation’.,0.9,0.9,1,1,/san_sugawara_31_1984_sv,1403,ehraf_v2
1404,within_group,SouthernAfrica,san,CH-6,HO-13,CH-6,HO-13,person,person,joking_relationship,mixed,joking relation,,Especially the relations between CH-6 and these 2 adolescent males very properly fall under the concept of the ‘joking relation’.,0.9,0.9,1,1,/san_sugawara_31_1984_sv,1404,ehraf_v2
1405,within_group,SouthernAfrica,san,babam and masi (grandparents),n!odim and n!odisi (grandchildren),babam and masi (grandparents),n!odim and n!odisi (grandchildren),kin_role,kin_role,joking_relationship,symmetric,joking category,,"Grandparents (babam and masi) and grandchildren (n!odim and n!odisi), separated from ego by one generation, enter into the joking category.",0.95,0.95,1,1,/san_tanaka_105_sv,1405,ehraf_v2
1406,within_group,SouthernAfrica,san,same-sex siblings (for a male ego: brothers kiyaxom and dabaxom),ego,same-sex siblings (for a male ego: brothers kiyaxom and dabaxom),ego,kin_role,kin_role,joking_relationship,symmetric,joking relationship,,"Siblings are divided according to sex; for a male ego, his brothers (kiyaxom and dabaxom) are held in a joking relationship and his sisters (kiyaxosi and dabaxosi) in an avoidance relationship.",0.9,0.9,1,1,/san_tanaka_105_sv,1406,ehraf_v2
1407,within_group,SouthernAfrica,san,parents' opposite-sex siblings (those called by the terms for grandparents),ego,parents' opposite-sex siblings (those called by the terms for grandparents),ego,kin_role,kin_role,joking_relationship,symmetric,joking category,,"A parent's opposite-sex siblings (those called by the terms for grandparents) and one's cross cousins (those called by the terms for grandchildren) are in the joking category,",0.9,0.9,1,1,/san_tanaka_105_sv,1407,ehraf_v2
1408,within_group,SouthernAfrica,san,opposite-sex cross cousins (those called by the terms for grandchildren),ego,opposite-sex cross cousins (those called by the terms for grandchildren),ego,kin_role,kin_role,joking_relationship,symmetric,joking category,,"A parent's opposite-sex siblings (those called by the terms for grandparents) and one's cross cousins (those called by the terms for grandchildren) are in the joking category,",0.9,0.9,1,1,/san_tanaka_105_sv,1408,ehraf_v2
1409,within_group,SouthernAfrica,san,ego,"ego's grandparents, same-sex siblings, opposite-sex cross cousins, and parents' opposite-sex siblings",ego,"ego's grandparents, same-sex siblings, opposite-sex cross cousins, and parents' opposite-sex siblings",kin_role,kin_role,joking_relationship,symmetric,,,"Within the joking category, particularly free relations hold between ego and ego's grandparents, same-sex siblings, opposite-sex cross cousins, and parents' opposite-sex siblings, to the extent that they may exchange gossip and criticism about others, tell sexual stories, play pranks on each other, and so on.",0.9,0.9,1,1,/san_tanaka_105_sv,1409,ehraf_v2
1410,within_group,SouthernAfrica,san,nuclear family,collaterals,nuclear family,collaterals,kin_role,kin_role,joking_relationship,symmetric,relationship of joking or respect,,"Standard !Kung kinship terms are structured by relative age and generation, and each term carries with it a relationship of joking or respect that delimits eligibility for marriage and a range of permitted behavior.",0.8,0.8,1,1,/san_wiessner_106_1994_sv,1410,ehraf_v2
1411,within_group,SouthernAfrica,san,collaterals,affinal kin,collaterals,affinal kin,kin_role,kin_role,joking_relationship,symmetric,relationship of joking or respect,,"Standard !Kung kinship terms are structured by relative age and generation, and each term carries with it a relationship of joking or respect that delimits eligibility for marriage and a range of permitted behavior.",0.8,0.8,1,1,/san_wiessner_106_1994_sv,1411,ehraf_v2
1412,within_group,SouthernAfrica,san,spouses' siblings and siblings' spouses,collateral kin,spouses' siblings and siblings' spouses,collateral kin,kin_role,kin_role,joking_relationship,symmetric,same kinship joking/respect terms,,Only spouses' siblings and siblings' spouses are given terms that do not distinguish them from collateral kin.,0.85,0.85,1,1,/san_wiessner_106_1994_sv,1412,ehraf_v2
1413,within_group,SouthernAfrica,san,people sharing their name,ego's nuclear family (core),people sharing their name,ego's nuclear family (core),group,kin_role,joking_relationship,unclear,joking status extended by homonymous method,,People sharing their name are given a generational term carrying the appropriate joking status (Marshall 1976).,0.6,0.6,1,1,/san_wiessner_108_1988_sv,1413,ehraf_v2
1414,within_group,SouthernAfrica,san,one who shares a name with a person's sister,person's sister,one who shares a name with a person's sister,person's sister,kin_role,kin_role,joking_relationship,unclear,like (name-based joking extension),,The one who shares a name with a person's sister is said to be ‘like’ his sister (note that the San clearly do not say that this person then ‘is’ his sister as the term giving and term receiving groups are kept distinct).,0.7,0.7,1,1,/san_wiessner_108_1988_sv,1414,ehraf_v2
1415,within_group,SouthernAfrica,san,one's own generation,one's own generation,one's own generation,one's own generation,kin_role,kin_role,joking_relationship,symmetric,,,"Essentially one is allowed to joke with everybody in one's own generation except siblings of the opposite sex and their spouses, one's spouse's siblings of the same sex and their spouses as well as everybody in alternate generations to yours.",0.95,0.95,1,1,/san_wiessner_114_1988_sv,1415,ehraf_v2
1416,within_group,SouthernAfrica,san,homonymous method (individual for whom one is given a term),person given the kin term (ego's referent),homonymous method (individual for whom one is given a term),person given the kin term (ego's referent),kin_role,kin_role,joking_relationship,symmetric,,,"The homonymous method of applying terms again takes precedence over the generational and one has the same joking relationship as the individual for whom one is given a term. The joking relationship is always reciprocal and as soon as one person has a kin term for another, both know within what bounds they must behave.",0.9,0.9,1,1,/san_wiessner_114_1988_sv,1416,ehraf_v2
1417,within_group,SouthernAfrica,san,hxaro partner,joking relative,hxaro partner,joking relative,group,kin_role,joking_relationship,symmetric,,hxaro,"A San may just wait quietly for a return or if his hxaro partner lives nearby and is a joking relative, after a respectable period of time, a minimum of two weeks, the giver may go to the receiver and jokingly remind him that he has a debt.",0.9,0.9,1,1,/san_wiessner_144_1988_sv,1417,ehraf_v2
1418,within_group,SouthernAfrica,san,Nunamiut,joking partners,Nunamiut,joking partners,ethnic group,group,joking_relationship,symmetric,joking partnership,,"If it is not possible for them to find a common relative other channels are still open—a name relationship, a dancing partnership, joking partnership, etc..",0.6,0.6,1,1,/san_wiessner_355_1988_sv,1418,ehraf_v2
1419,within_group,SouthernAfrica,shona,muzukuru,Tendai,muzukuru,Tendai,kin_role,kin_role,joking_relationship,symmetric,so-called joking relationship,,"Tendai treats Muzhara as kindly as she would treat Farai, thus establishing a so-called joking relationship with him.",0.9,0.9,1,1,/shona_aschwanden_175_1982_sv,1419,ehraf_v2
1420,within_group,SouthernAfrica,shona,man,varamu,man,varamu,kin_role,kin_role,joking_relationship,symmetric,,varamu,"Adolescent boys have hardly any sexual contact with girls. However, possible partners in intimate relationships (which may lead to sexual intercourse) are the varamu — those women with whom a man can have a joking relationship (cf below).",0.7,0.7,1,1,/shona_aschwanden_74_1982,1420,ehraf_v2
1421,within_group,SouthernAfrica,shona,the youth,his elder brother's wife,the youth,his elder brother's wife,kin_role,kin_role,joking_relationship,symmetric,joking relationship,,"During this period of his life the boy is also given more thorough instruction on sexual matters by some older members of the family such as, for instance, an elder brother and his wife. With the latter the youth is on special terms — the so-called “joking relationship”.",0.9,0.9,1,1,/shona_aschwanden_75_1982,1421,ehraf_v2
1422,within_group,SouthernAfrica,shona,growing Karanga girl,her sisters' husbands,growing Karanga girl,her sisters' husbands,kin_role,kin_role,joking_relationship,symmetric,joking relationship,,"At the beginning of puberty, the girls are separated from the boys, but despite this it is then that the first sexual “concessions” are made and the young girls learn more about their future sex-life. The growing Karanga girl is permitted to mix with her sisters' husbands, to eat and joke with them, the latter including the exchange of obscenities. This is what is called a joking relationship.",0.9,0.9,1,1,/shona_aschwanden_78_1982_sv,1422,ehraf_v2
